kepid,kepoi_name,koi_disposition,koi_period,koi_depth
9269042,K02397.01,CONFIRMED,12.00089667,420.7
11461433,K02399.01,CONFIRMED,1.916940872,105.1
11818607,K02467.01,CONFIRMED,5.05661302,137.9
8380709,K02468.01,CONFIRMED,24.3344939,323.1
6149910,K02469.01,CONFIRMED,131.187921,915.9
5436013,K02471.01,CONFIRMED,25.8859397,217.1
8676148,K02544.01,CONFIRMED,28.6253502,652.7
9696358,K02545.01,CONFIRMED,6.98141327,38.0
4484336,K02547.01,CONFIRMED,8.94337724,215.1
9757613,K00250.01,CONFIRMED,12.282998287,2794.7
11752906,K00253.01,CONFIRMED,6.383159135,2313.2
10916600,K02623.01,CONFIRMED,5.57654782,53.6
8429314,K02624.01,CONFIRMED,115.6863392,945.9
9153570,K02625.01,CONFIRMED,3.81371423,281.0
11768142,K02626.01,CONFIRMED,38.0970717,913.3
8481129,K02402.01,CONFIRMED,16.3012727,259.5
2142522,K02403.01,CONFIRMED,13.32354078,116.6
9395719,K02472.01,CONFIRMED,2.607545159,351.5
8753896,K02473.01,CONFIRMED,3.24417541,371.9
11295426,K00246.02,CONFIRMED,9.60505976,55.0
8757824,K02552.01,CONFIRMED,3.65690909,107.4
9832208,K02553.01,CONFIRMED,88.0712769,885.4
6124512,K02627.01,CONFIRMED,8.38395796,108.5
10070468,K02628.01,CONFIRMED,1.68189051,83.2
7584650,K02631.01,CONFIRMED,44.9977604,170.2
11337566,K02632.01,CONFIRMED,7.12815163,45.9
5007345,K02406.01,CONFIRMED,7.01074295,222.8
12120484,K02407.01,CONFIRMED,17.2922631,203.1
6429812,K02408.01,CONFIRMED,94.289223,505.4
6846911,K02477.01,CONFIRMED,14.02634692,403.6
5963582,K02479.01,CONFIRMED,25.5433704,138.6
11403389,K02482.01,CONFIRMED,45.0909201,436.3
9851662,K02483.01,CONFIRMED,15.0539886,221.5
8758204,K02841.01,CONFIRMED,159.388788,1033.0
8733898,K02842.01,CONFIRMED,1.565412613,2754.6
8733898,K02842.02,CONFIRMED,5.14892346,2355.0
10332213,K02919.01,CONFIRMED,2.522590567,210.2
7090524,K02920.01,CONFIRMED,6.73968289,142.0
11133306,K00276.01,CONFIRMED,41.74598855,421.8
5871985,K02703.01,CONFIRMED,213.258526,1992.3
8292840,K00260.02,CONFIRMED,100.2830675,351.2
9730163,K02704.01,CONFIRMED,4.871223664,6462.0
9730163,K02704.02,CONFIRMED,2.984157711,2598.0
11453592,K02705.01,CONFIRMED,2.8867624,631.8
10591855,K02845.01,CONFIRMED,1.574090323,224.9
7749773,K02848.01,CONFIRMED,13.7872627,75.1
9451706,K00271.03,CONFIRMED,14.4359459,107.3
10064256,K02849.01,CONFIRMED,5.95958637,133.1
7609553,K02924.01,CONFIRMED,2.279523364,126.8
10122538,K02926.01,CONFIRMED,12.2854718,1617.1
10122538,K02926.02,CONFIRMED,5.53609368,1223.3
5480640,K02707.01,CONFIRMED,58.0337426,807.1
5480640,K02707.02,CONFIRMED,14.4252635,221.2
5480640,K02707.03,CONFIRMED,26.6757818,474.8
5175986,K02708.01,CONFIRMED,0.868386354,488.5
9008737,K02768.01,CONFIRMED,11.8288843,191.0
9008737,K02768.02,CONFIRMED,14.7512034,261.1
6521045,K00041.02,CONFIRMED,6.88707073,68.7
6697605,K02851.01,CONFIRMED,3.42064689,356.8
6294819,K02852.01,CONFIRMED,0.675650404,200.7
11401755,K00277.01,CONFIRMED,16.23191704,501.6
8292840,K00260.03,CONFIRMED,21.86965714,125.5
5272233,K02711.01,CONFIRMED,9.02436414,214.6
5272233,K02711.02,CONFIRMED,17.3408735,159.0
5688910,K02856.01,CONFIRMED,25.8730914,694.4
6345732,K02857.01,CONFIRMED,20.2642023,185.3
6345732,K02857.02,CONFIRMED,7.44136102,79.7
8611257,K02931.01,CONFIRMED,99.2532336,538.0
10880507,K02936.01,CONFIRMED,6.4802138,142.0
12206313,K02714.01,CONFIRMED,14.3832267,178.5
12206313,K02714.02,CONFIRMED,47.3186631,263.4
9837661,K02715.01,CONFIRMED,11.12827427,6057.0
7769819,K02778.01,CONFIRMED,2.21571296,285.1
11874577,K02779.01,CONFIRMED,34.4585495,431.0
12164564,K02780.01,CONFIRMED,3.35184041,345.3
10397751,K02859.01,CONFIRMED,3.4462125,83.5
10397751,K02859.02,CONFIRMED,2.005414293,59.5
9642292,K02946.01,CONFIRMED,15.1408916,476.8
6356692,K02948.01,CONFIRMED,11.39169531,51.0
4991208,K02951.01,CONFIRMED,2.44358543,59.1
9837661,K02715.02,CONFIRMED,2.226496196,1839.1
9837661,K02715.03,CONFIRMED,5.72084599,1316.0
9092504,K02716.01,CONFIRMED,0.962864171,303.5
5383248,K00261.01,CONFIRMED,16.23847733,646.7
9092504,K02716.02,CONFIRMED,6.46004728,394.2
10001368,K02785.01,CONFIRMED,4.76831033,251.8
9466429,K02786.01,CONFIRMED,44.616751,239.7
8885643,K02789.01,CONFIRMED,3.40165617,155.9
5652893,K02790.01,CONFIRMED,14.00948631,169.9
8681833,K02865.01,CONFIRMED,1.311558909,141.3
4138951,K02866.01,CONFIRMED,1.291233083,66.0
3102384,K00273.01,CONFIRMED,10.573751447,298.9
10471515,K02961.01,CONFIRMED,3.7847507,33.5
8760040,K02963.01,CONFIRMED,18.2206024,201.8
10098844,K02964.01,CONFIRMED,47.4497134,206.4
9467404,K02717.01,CONFIRMED,0.929906166,108.7
5184911,K02719.01,CONFIRMED,4.11585514,425.8
6587105,K02721.01,CONFIRMED,33.878639,700.1
11662184,K02791.01,CONFIRMED,27.5722144,296.3
11127479,K02792.01,CONFIRMED,2.12821621,25.9
8884274,K02868.01,CONFIRMED,10.65275054,740.7
7767162,K02869.01,CONFIRMED,3.30040818,98.8
4385148,K02942.02,CONFIRMED,24.2758992,702.2
9838468,K02943.01,CONFIRMED,54.4099612,193.0
8617363,K02945.01,CONFIRMED,19.94752741,861.3
11401755,K00277.02,CONFIRMED,13.84984567,84.6
7673192,K02722.01,CONFIRMED,6.12479773,129.3
7673192,K02722.02,CONFIRMED,11.24284815,136.0
7673192,K02722.03,CONFIRMED,4.02877097,100.4
7673192,K02722.04,CONFIRMED,8.92114318,110.8
11807274,K00262.01,CONFIRMED,7.81285862,117.3
7670943,K00269.01,CONFIRMED,18.01164974,107.8
6697756,K02798.01,CONFIRMED,0.916142298,98.5
5905822,K02801.01,CONFIRMED,6.99205021,33.4
10793172,K02871.01,CONFIRMED,12.0999065,165.5
10793172,K02871.02,CONFIRMED,5.36375016,114.3
8801316,K02956.01,CONFIRMED,3.93766786,24.3
12314973,K00279.01,CONFIRMED,28.45489091,1418.6
3346154,K02723.01,CONFIRMED,1.952711161,403.0
5775129,K02802.01,CONFIRMED,3.84822189,203.9
9898447,K02803.01,CONFIRMED,2.37752442,32.1
11135308,K02805.01,CONFIRMED,1.877878538,47.5
6521045,K00041.03,CONFIRMED,35.3331932,99.7
8077137,K00274.01,CONFIRMED,15.0896415,77.8
7019524,K02877.01,CONFIRMED,5.30873978,127.5
5106313,K02878.01,CONFIRMED,3.89524296,189.0
9825174,K02880.01,CONFIRMED,0.740926358,195.5
5980783,K02967.01,CONFIRMED,37.3033197,551.7
12008872,K02729.01,CONFIRMED,14.8877665,252.5
8415200,K02730.01,CONFIRMED,4.52158614,106.2
9886361,K02732.01,CONFIRMED,7.03146295,85.4
9886361,K02732.03,CONFIRMED,54.2811949,147.8
6528464,K00270.01,CONFIRMED,12.58229808,118.7
5209845,K02883.01,CONFIRMED,11.95401876,855.9
6129524,K02886.01,CONFIRMED,0.88184263,249.9
5794570,K02675.01,CONFIRMED,5.448321078,529.4
5794570,K02675.02,CONFIRMED,1.116127169,109.2
6779260,K02678.01,CONFIRMED,3.833087643,461.4
11807274,K00262.02,CONFIRMED,9.37663713,118.4
5953297,K02733.01,CONFIRMED,5.62006198,190.1
7659389,K02734.01,CONFIRMED,3.8259005,857.2
9472074,K02735.01,CONFIRMED,0.558841234,280.9
10842192,K02736.01,CONFIRMED,9.33648141,885.4
2442448,K02812.01,CONFIRMED,76.6139446,498.7
11283615,K02816.01,CONFIRMED,1.289590179,286.0
7605093,K02817.01,CONFIRMED,0.634003002,316.9
8077137,K00274.02,CONFIRMED,22.8030252,62.9
7463685,K02890.01,CONFIRMED,8.98826122,160.8
6878240,K02681.01,CONFIRMED,135.4978256,5038.1
6878240,K02681.02,CONFIRMED,22.2508509,618.7
4831728,K02739.01,CONFIRMED,10.10773789,294.9
6528464,K00270.02,CONFIRMED,33.67280658,170.9
11963206,K02820.01,CONFIRMED,3.00912491,191.4
8263545,K02822.01,CONFIRMED,4.44589508,441.4
6937402,K02894.01,CONFIRMED,10.3108232,204.0
7826659,K02686.01,CONFIRMED,211.032819,1953.4
7202957,K02687.01,CONFIRMED,1.716828304,59.5
8095441,K02743.01,CONFIRMED,11.87457664,220.7
5881813,K02744.01,CONFIRMED,109.6469948,899.7
12456601,K02745.01,CONFIRMED,15.64588656,572.1
7428736,K02827.01,CONFIRMED,7.06321927,207.2
11129258,K02898.01,CONFIRMED,25.384175,594.0
10586004,K00275.01,CONFIRMED,15.79196594,203.1
7202957,K02687.02,CONFIRMED,8.16733851,104.9
6521045,K00041.01,CONFIRMED,12.81590421,220.5
8892303,K02688.01,CONFIRMED,5.424749327,7680.0
5369827,K02690.01,CONFIRMED,3.606940379,432.3
6586746,K02747.01,CONFIRMED,6.26404774,378.7
9962455,K02748.01,CONFIRMED,23.1985852,224.7
9962455,K02748.02,CONFIRMED,5.77721259,134.3
6436029,K02828.01,CONFIRMED,59.4969009,1262.1
6197215,K02829.01,CONFIRMED,10.61345333,150.2
9451706,K00271.01,CONFIRMED,48.6303805,339.8
9244508,K02830.01,CONFIRMED,40.5289885,360.7
3969687,K02904.01,CONFIRMED,16.3583482,116.4
6716545,K02906.01,CONFIRMED,13.9093544,86.8
5185897,K02693.01,CONFIRMED,4.081411554,171.9
5185897,K02693.02,CONFIRMED,11.41941928,150.5
5185897,K02693.03,CONFIRMED,6.83440674,177.1
9881077,K02751.01,CONFIRMED,24.4004378,860.5
6265792,K02753.01,CONFIRMED,0.935115863,64.8
9995402,K02832.01,CONFIRMED,3.57551429,92.8
5609593,K02834.01,CONFIRMED,136.205112,1209.3
5436338,K02835.01,CONFIRMED,6.30922043,691.2
11414465,K02836.01,CONFIRMED,2.94194296,278.0
10586004,K00275.02,CONFIRMED,82.2001239,233.9
4483138,K02910.01,CONFIRMED,15.3626052,468.3
9475552,K02694.01,CONFIRMED,0.843379985,343.3
9475552,K02694.02,CONFIRMED,6.56606941,402.4
8292840,K00260.01,CONFIRMED,10.49566303,106.1
10905911,K02754.01,CONFIRMED,1.34155642,58.2
3545135,K02755.01,CONFIRMED,8.48299282,69.1
6964929,K02756.01,CONFIRMED,0.665025941,104.7
6432345,K02757.01,CONFIRMED,234.635652,868.5
11565924,K02837.01,CONFIRMED,13.32191461,133.5
6607357,K02838.01,CONFIRMED,7.69994466,70.9
6607357,K02838.02,CONFIRMED,4.77466043,54.3
9451706,K00271.02,CONFIRMED,29.39337161,327.0
6186964,K02839.01,CONFIRMED,2.164570593,525.1
9693006,K02913.01,CONFIRMED,2.88878583,40.9
5128673,K02698.01,CONFIRMED,87.9724227,866.7
6690836,K02699.01,CONFIRMED,0.568874717,378.4
7877978,K02760.01,CONFIRMED,56.5732318,688.5
12024120,K00265.01,CONFIRMED,3.568099612,98.4
8210018,K02762.01,CONFIRMED,132.9955503,1275.4
3642289,K00301.01,CONFIRMED,6.002548291,202.0
3642289,K00301.02,CONFIRMED,11.44865823,75.2
3662838,K00302.01,CONFIRMED,24.85466504,776.2
5966322,K00303.01,CONFIRMED,60.92818866,755.6
6029239,K00304.01,CONFIRMED,8.512037736,597.8
12404954,K00361.01,CONFIRMED,3.247548814,209.7
9070666,K03008.01,CONFIRMED,2.99792926,45.4
3642335,K03010.01,CONFIRMED,60.8660974,714.3
9020114,K03088.01,CONFIRMED,3.48412874,161.6
6196457,K00285.01,CONFIRMED,13.74883059,425.9
6063220,K00305.01,CONFIRMED,4.603575293,440.4
6071903,K00306.01,CONFIRMED,24.30784323,677.1
6289257,K00307.01,CONFIRMED,19.67409703,204.9
10905239,K00046.01,CONFIRMED,3.487688776,1298.8
11623629,K00365.01,CONFIRMED,81.737872,628.8
4815520,K00367.01,CONFIRMED,31.578651216,2125.4
7175184,K00369.01,CONFIRMED,5.88527364,112.7
7347246,K03014.01,CONFIRMED,86.1160885,875.2
11403530,K03015.01,CONFIRMED,3.61460332,43.9
5088536,K00282.02,CONFIRMED,8.45744892,77.4
6609270,K03090.01,CONFIRMED,3.82223397,362.7
12406807,K03091.01,CONFIRMED,17.067644,262.4
5096590,K03093.01,CONFIRMED,29.6099055,120.1
9650989,K03095.01,CONFIRMED,3.42390809,153.1
6289257,K00307.02,CONFIRMED,5.21104597,102.7
6291837,K00308.01,CONFIRMED,35.5969684,684.5
7050989,K00312.01,CONFIRMED,11.57890926,243.4
7175184,K00369.02,CONFIRMED,10.10463142,114.6
8494142,K00370.01,CONFIRMED,42.88247951,408.9
11554435,K00063.01,CONFIRMED,9.43414171,3977.0
8494142,K00370.02,CONFIRMED,22.95062278,129.8
6471021,K00372.01,CONFIRMED,125.6291479,7841.6
8709688,K03019.01,CONFIRMED,4.17939037,172.8
11618601,K03022.01,CONFIRMED,2.76263737,185.0
7582689,K03097.01,CONFIRMED,11.9216035,43.2
7582689,K03097.02,CONFIRMED,6.80257947,32.7
7582689,K03097.03,CONFIRMED,8.70312154,32.0
6196457,K00285.02,CONFIRMED,26.723169,195.0
7050989,K00312.02,CONFIRMED,16.39926461,220.8
7419318,K00313.01,CONFIRMED,18.73577127,567.2
7419318,K00313.02,CONFIRMED,8.43639829,345.5
7603200,K00314.01,CONFIRMED,13.78109471,756.0
7603200,K00314.02,CONFIRMED,23.08902241,598.3
10905239,K00046.02,CONFIRMED,6.02977241,54.6
7364176,K00373.01,CONFIRMED,135.1879934,663.4
8686097,K00374.01,CONFIRMED,172.7046083,659.1
12356617,K00375.01,CONFIRMED,988.8811177,5060.0
3323887,K00377.01,CONFIRMED,19.270825843,6660.5
11618601,K03022.02,CONFIRMED,5.05368985,171.5
9716391,K03025.01,CONFIRMED,13.1829329,518.0
6929841,K03026.01,CONFIRMED,3.51575492,237.4
5088536,K00282.03,CONFIRMED,87.5177787,136.5
11508644,K03101.01,CONFIRMED,14.2563272,206.1
8895758,K03106.01,CONFIRMED,0.968980781,118.5
7603200,K00314.03,CONFIRMED,10.31282204,137.6
7700622,K00315.01,CONFIRMED,35.58349688,937.6
8008067,K00316.01,CONFIRMED,15.77111067,547.1
8008067,K00316.02,CONFIRMED,157.0659976,551.4
8008067,K00316.03,CONFIRMED,7.305706326,264.9
3323887,K00377.02,CONFIRMED,38.90787517,6159.1
3323887,K00377.03,CONFIRMED,1.59295975,248.3
11137180,K03027.01,CONFIRMED,6.07032548,311.6
3756264,K03108.01,CONFIRMED,7.36272124,429.3
11572193,K03109.01,CONFIRMED,10.6761592,151.0
11285870,K03110.01,CONFIRMED,4.48494315,134.9
6196457,K00285.03,CONFIRMED,49.3567907,130.2
8121310,K00317.01,CONFIRMED,22.20809549,463.2
8156120,K00318.01,CONFIRMED,38.5833679,1388.2
8753657,K00321.01,CONFIRMED,2.426304127,185.4
3942670,K00392.01,CONFIRMED,33.4160553,275.8
3942670,K00392.02,CONFIRMED,12.6119685,76.5
10585738,K03032.01,CONFIRMED,0.636424848,217.9
7676423,K03113.01,CONFIRMED,2.46050095,276.8
11714231,K03115.01,CONFIRMED,5.8660127,183.0
11720424,K03116.01,CONFIRMED,23.9107056,294.0
8753657,K00321.02,CONFIRMED,4.62334491,62.0
9139084,K00323.01,CONFIRMED,5.83599485,553.3
3353050,K00384.01,CONFIRMED,5.0800579,222.8
3446746,K00385.01,CONFIRMED,13.14496741,300.8
5695396,K00283.01,CONFIRMED,16.09196369,415.8
8051946,K03038.01,CONFIRMED,1.4951513,52.0
5445681,K03039.01,CONFIRMED,20.3504704,101.8
11499192,K03120.01,CONFIRMED,4.13592927,156.2
12416661,K03122.01,CONFIRMED,8.05337912,38.3
9881662,K00327.01,CONFIRMED,3.254277742,159.9
9881662,K00327.02,CONFIRMED,91.3514816,210.0
3656121,K00386.01,CONFIRMED,31.1588249,959.0
3656121,K00386.02,CONFIRMED,76.7324556,685.7
3733628,K00387.01,CONFIRMED,13.89963233,1121.7
3831053,K00388.01,CONFIRMED,6.14955931,333.7
5092266,K03045.01,CONFIRMED,44.8702042,636.1
8751796,K03125.01,CONFIRMED,4.45342418,46.6
9907129,K03127.01,CONFIRMED,9.705693,140.8
9527334,K00049.01,CONFIRMED,8.31377304,837.4
11361646,K00330.01,CONFIRMED,7.97420583,293.1
11361646,K00330.02,CONFIRMED,1.88899036,59.0
10285631,K00331.01,CONFIRMED,18.68405716,381.5
3964109,K00393.01,CONFIRMED,21.41624083,314.5
3544595,K00069.01,CONFIRMED,4.72674037,273.1
5695396,K00283.02,CONFIRMED,25.5172744,66.8
9714550,K03048.01,CONFIRMED,4.73292061,151.6
6263593,K03049.01,CONFIRMED,22.4765952,481.4
10252275,K03130.01,CONFIRMED,14.8638496,220.6
10252275,K03130.02,CONFIRMED,5.65245733,121.0
11455181,K03131.01,CONFIRMED,10.9294815,196.9
10290666,K00332.01,CONFIRMED,5.45849914,255.9
10337258,K00333.01,CONFIRMED,13.28536452,377.6
12314973,K00279.02,CONFIRMED,15.4130812,264.3
5450893,K02970.01,CONFIRMED,4.82051088,40.9
8827575,K03052.02,CONFIRMED,15.6112238,113.5
2716801,K03053.01,CONFIRMED,42.5217006,685.6
7216284,K03056.01,CONFIRMED,6.69958851,253.7
6945786,K03136.01,CONFIRMED,2.39161966,189.2
5978170,K03140.01,CONFIRMED,5.68879083,241.5
5440317,K03141.01,CONFIRMED,2.31941571,96.4
10545066,K00337.01,CONFIRMED,19.7830259,373.2
10552611,K00338.01,CONFIRMED,7.0106324,327.3
10552611,K00338.02,CONFIRMED,3.10762684,77.2
10587105,K00339.01,CONFIRMED,1.980356674,271.9
10587105,K00339.02,CONFIRMED,12.8344771,281.0
11090556,K02977.01,CONFIRMED,2.7881793,55.8
11090556,K02977.02,CONFIRMED,4.13827684,63.8
3234843,K03057.01,CONFIRMED,29.72722,1010.2
6021275,K00284.01,CONFIRMED,18.01019956,177.7
3234843,K03057.02,CONFIRMED,10.61368712,559.8
5688790,K03144.01,CONFIRMED,8.07394097,1056.0
1717722,K03145.01,CONFIRMED,4.53702121,504.4
10908248,K03146.01,CONFIRMED,39.859505,155.5
10878263,K00341.01,CONFIRMED,7.170710381,863.3
10878263,K00341.02,CONFIRMED,4.699652821,351.4
10982872,K00343.01,CONFIRMED,4.761705895,497.1
10982872,K00343.02,CONFIRMED,2.024143568,239.4
4141376,K00280.01,CONFIRMED,11.87290814,332.7
9468551,K02980.01,CONFIRMED,1.638652525,166.9
9076971,K02981.01,CONFIRMED,9.06687613,367.2
8360640,K02982.01,CONFIRMED,4.0223109,227.8
11019987,K03060.01,CONFIRMED,6.9131732,39.1
4857058,K03061.01,CONFIRMED,7.32851947,277.8
10924562,K03063.01,CONFIRMED,18.6052046,242.5
7534267,K03147.01,CONFIRMED,39.4420781,172.4
9592705,K00288.01,CONFIRMED,10.27532513,209.7
10386922,K00289.01,CONFIRMED,26.62941953,492.8
10386922,K00289.02,CONFIRMED,296.6375817,2763.1
10982872,K00343.03,CONFIRMED,41.8085031,190.4
11015108,K00344.01,CONFIRMED,39.30944096,1132.1
11074541,K00345.01,CONFIRMED,29.88487723,1275.7
11100383,K00346.01,CONFIRMED,12.92489803,959.0
6636320,K02989.01,CONFIRMED,6.33125228,306.6
4067925,K03066.01,CONFIRMED,24.2204192,806.3
6021275,K00284.02,CONFIRMED,6.41491277,121.0
10933561,K00291.01,CONFIRMED,31.51779463,357.6
10933561,K00291.02,CONFIRMED,8.12999858,148.0
11075737,K00292.01,CONFIRMED,2.586639524,217.7
11194032,K00348.01,CONFIRMED,28.51117639,1844.6
11394027,K00349.01,CONFIRMED,14.38682567,569.6
11442793,K00351.01,CONFIRMED,331.5972732,8322.1
5520547,K02990.01,CONFIRMED,11.20058855,219.9
8866102,K00042.01,CONFIRMED,17.83367834,326.9
4143755,K00281.01,CONFIRMED,19.55662003,298.9
11244137,K02994.01,CONFIRMED,2.03387483,73.6
5865654,K03071.01,CONFIRMED,23.9553986,228.7
11259686,K00294.01,CONFIRMED,34.4359387,424.5
11547513,K00295.01,CONFIRMED,5.317440164,292.5
11547513,K00295.02,CONFIRMED,10.10575764,116.8
11802615,K00296.01,CONFIRMED,28.86236571,449.2
11442793,K00351.02,CONFIRMED,210.6013843,4159.3
11442793,K00351.03,CONFIRMED,59.7371443,566.4
11521793,K00352.01,CONFIRMED,27.08239734,423.2
11566064,K00353.02,CONFIRMED,30.6528935,269.7
3848275,K02995.01,CONFIRMED,5.19492747,272.9
12021625,K02996.01,CONFIRMED,15.9314412,556.7
4175630,K02998.01,CONFIRMED,28.227413,1113.4
3328080,K03075.01,CONFIRMED,4.76559056,67.5
8430964,K03078.01,CONFIRMED,2.98618134,122.9
6021275,K00284.03,CONFIRMED,6.17817366,101.9
11905011,K00297.01,CONFIRMED,5.65178922,134.1
12785320,K00298.01,CONFIRMED,19.96367208,270.9
2692377,K00299.01,CONFIRMED,1.541676547,296.5
11568987,K00354.01,CONFIRMED,15.95995611,523.2
11568987,K00354.02,CONFIRMED,7.37867551,125.1
11621223,K00355.01,CONFIRMED,4.903321801,334.5
11624249,K00356.01,CONFIRMED,1.82708193,1164.7
3852655,K03002.01,CONFIRMED,11.62904159,88.0
5088536,K00282.01,CONFIRMED,27.50871575,639.2
6103377,K03004.01,CONFIRMED,20.0708757,405.7
6677841,K01236.04,CONFIRMED,98.353149,423.0
8037145,K00520.03,CONFIRMED,25.75274977,738.9
8162789,K00521.01,CONFIRMED,10.161023528,1653.9
8806123,K00523.01,CONFIRMED,49.41121127,3184.0
8806123,K00523.02,CONFIRMED,36.8567758,714.1
8355239,K00574.02,CONFIRMED,10.39986173,275.3
8367113,K00575.01,CONFIRMED,24.31574009,643.3
8558011,K00577.01,CONFIRMED,39.6766071,611.2
9115800,K00421.01,CONFIRMED,4.454194254,16041.5
9478990,K00423.01,CONFIRMED,21.0871953,8894.7
6850504,K00070.04,CONFIRMED,6.09855603,84.4
10934674,K00477.01,CONFIRMED,16.54295261,726.0
10990886,K00478.01,CONFIRMED,11.023474798,1795.5
11015323,K00479.01,CONFIRMED,34.18884323,1063.2
11134879,K00480.01,CONFIRMED,4.30165843,739.4
11192998,K00481.01,CONFIRMED,7.650243513,981.4
8934495,K00524.01,CONFIRMED,4.592393816,1027.7
5866724,K00085.01,CONFIRMED,5.859935955,322.8
9157634,K00526.01,CONFIRMED,2.104721971,905.5
8565266,K00578.01,CONFIRMED,6.412512953,1156.4
8616637,K00579.01,CONFIRMED,2.019997006,332.8
8616637,K00579.02,CONFIRMED,3.763041531,354.5
8625925,K00580.01,CONFIRMED,6.521209629,760.4
8822216,K00581.01,CONFIRMED,6.996926239,1317.4
10189546,K00427.01,CONFIRMED,24.61480613,1798.0
10189546,K00427.02,CONFIRMED,42.949522,959.1
10189546,K00427.03,CONFIRMED,117.033521,770.4
11192998,K00481.02,CONFIRMED,1.55400389,465.8
11192998,K00481.03,CONFIRMED,34.25951418,1072.5
11497977,K00483.01,CONFIRMED,4.79860021,817.4
9941859,K00528.01,CONFIRMED,9.57665962,746.8
9941859,K00528.02,CONFIRMED,96.6781852,951.3
9941859,K00528.03,CONFIRMED,20.55280311,727.3
10266615,K00530.01,CONFIRMED,10.94026745,538.6
6444896,K03138.02,CONFIRMED,19.5352551,1732.0
8822216,K00581.02,CONFIRMED,151.863949,747.0
9020160,K00582.01,CONFIRMED,5.945043548,800.2
7941200,K00092.01,CONFIRMED,65.7045275,636.1
9020160,K00582.02,CONFIRMED,17.73842886,605.5
9020160,K00582.03,CONFIRMED,9.93962361,300.1
10418224,K00428.01,CONFIRMED,6.8731664,3753.8
10616679,K00429.01,CONFIRMED,8.600099313,2791.6
10717241,K00430.01,CONFIRMED,12.37646897,1709.0
7303287,K01353.03,CONFIRMED,330.071558,616.7
10843590,K00431.01,CONFIRMED,18.87022157,1096.6
6850504,K00070.05,CONFIRMED,19.5776073,98.1
12061222,K00484.01,CONFIRMED,17.20522898,1080.6
12404305,K00486.01,CONFIRMED,22.18332255,748.1
12834874,K00487.01,CONFIRMED,7.65880048,668.2
2557816,K00488.01,CONFIRMED,9.3789167,563.5
10454313,K00532.01,CONFIRMED,4.221626193,658.0
10513530,K00533.01,CONFIRMED,16.54967098,744.5
5866724,K00085.02,CONFIRMED,2.154911236,99.7
10513530,K00533.02,CONFIRMED,3.52467888,129.7
10554999,K00534.01,CONFIRMED,6.400157105,743.2
9076513,K00583.01,CONFIRMED,2.437029217,244.0
9146018,K00584.01,CONFIRMED,9.9267215,725.5
9146018,K00584.02,CONFIRMED,21.22349325,582.9
9146018,K00584.03,CONFIRMED,6.47027706,116.9
9279669,K00585.01,CONFIRMED,3.722158895,757.4
10843590,K00431.02,CONFIRMED,46.9026431,821.3
10858832,K00432.01,CONFIRMED,5.263415218,1030.7
10937029,K00433.01,CONFIRMED,4.030466786,2908.3
10937029,K00433.02,CONFIRMED,328.240201,13888.6
3239945,K00490.01,CONFIRMED,4.393157678,447.2
10187017,K00082.01,CONFIRMED,16.145671932,941.1
3239945,K00490.02,CONFIRMED,1071.232624,19045.6
10554999,K00534.02,CONFIRMED,2.735900074,428.9
10873260,K00535.01,CONFIRMED,5.852968845,1146.5
10965008,K00536.01,CONFIRMED,81.1701587,1183.2
11073351,K00537.01,CONFIRMED,2.820190603,467.5
11090765,K00538.01,CONFIRMED,21.21712312,636.0
9570741,K00586.01,CONFIRMED,15.77980122,541.4
9607164,K00587.01,CONFIRMED,14.03490255,851.8
9631762,K00588.01,CONFIRMED,10.35586478,660.9
6462863,K00094.01,CONFIRMED,22.342964828,5612.8
9782691,K00590.01,CONFIRMED,11.38840217,438.0
11709124,K00435.01,CONFIRMED,20.5498184,1564.3
12302530,K00438.01,CONFIRMED,5.931196562,1007.4
11904151,K00072.01,CONFIRMED,0.837491225,190.4
3239945,K00490.03,CONFIRMED,7.40611676,417.9
3239945,K00490.04,CONFIRMED,21.803708,246.4
3559935,K00492.01,CONFIRMED,29.9111886,942.0
3966801,K00494.01,CONFIRMED,25.69581456,1130.8
11656721,K00541.01,CONFIRMED,13.64617478,633.0
11853905,K00007.01,CONFIRMED,3.213668926,727.8
5866724,K00085.03,CONFIRMED,8.13121389,111.8
11669239,K00542.01,CONFIRMED,41.8854433,687.4
11669239,K00542.02,CONFIRMED,13.81733587,223.2
10600261,K00597.03,CONFIRMED,52.8148051,553.7
10656823,K00598.01,CONFIRMED,8.30783912,777.5
10656823,K00598.02,CONFIRMED,34.0963441,472.7
10676824,K00599.01,CONFIRMED,6.45442931,586.1
10718726,K00600.01,CONFIRMED,3.595769013,383.7
12302530,K00438.02,CONFIRMED,52.6615266,1078.1
12470954,K00439.01,CONFIRMED,1.902208647,2343.5
2438264,K00440.01,CONFIRMED,15.90688891,924.7
2438264,K00440.02,CONFIRMED,4.973455252,741.6
4454752,K00496.01,CONFIRMED,1.616883373,437.3
4757437,K00497.01,CONFIRMED,13.19322809,585.7
10187017,K00082.02,CONFIRMED,10.31174786,275.9
4757437,K00497.02,CONFIRMED,4.42535097,179.0
11823054,K00543.01,CONFIRMED,4.302139338,747.2
11823054,K00543.02,CONFIRMED,3.137845914,305.7
12058931,K00546.01,CONFIRMED,20.68420772,858.5
9782691,K00590.02,CONFIRMED,50.6985408,610.9
9957627,K00592.01,CONFIRMED,39.7529915,549.3
